timestamp,open_price,high_price,low_price,close_price,crip_id,open_price_percent_increment,high_price_percent_increment,low_price_percent_increment,close_price_percent_increment
2023-07-26 00:00:00,0.5932,0.5932,0.5932,0.5932,akash-network,0.0,0.0,0.0,0.0
2023-07-26 04:00:00,0.59366,0.59576,0.5905,0.5905,akash-network,0.0007754551584626679,0.004315576534052568,-0.0045515846257584425,-0.0045515846257584425
2023-07-26 08:00:00,0.59273,0.6009,0.59273,0.6009,akash-network,-0.0015665532459656628,0.008627635289378377,0.003776460626587541,0.01761219305673145
2023-07-26 12:00:00,0.59973,0.59973,0.59708,0.59725,akash-network,0.011809761611526248,-0.0019470793809286402,0.007338923287163013,-0.006074222000332918
2023-07-26 16:00:00,0.59782,0.59782,0.59551,0.59566,akash-network,-0.003184766478248502,-0.003184766478248502,-0.0026294633884907936,-0.0026622017580577584
2023-07-26 20:00:00,0.59603,0.59617,0.59091,0.59091,akash-network,-0.0029942123047072,-0.002760028102104406,-0.007724471461436289,-0.00797434778229178
2023-07-27 00:00:00,0.58747,0.58854,0.58729,0.58801,akash-network,-0.014361693203362114,-0.012798362883070347,-0.006126144421316426,-0.004907684757408104
2023-07-27 04:00:00,0.59038,0.59038,0.58773,0.58773,akash-network,0.004953444431204934,0.003126380534883122,0.0007492039707810427,-0.0004761823778508534
2023-07-27 08:00:00,0.58852,0.58955,0.58852,0.58898,akash-network,-0.003150513228767915,-0.0014058741827297494,0.0013441546288261996,0.0021268269443450727
2023-07-27 12:00:00,0.59335,0.59376,0.5927,0.59376,akash-network,0.008207027798545541,0.007141039776100255,0.007102562359817766,0.008115725491527837
2023-07-27 16:00:00,0.5932,0.5947,0.5923,0.5947,akash-network,-0.0002528018875875837,0.001583131231474022,-0.0006748776784206711,0.001583131231474022
2023-07-27 20:00:00,0.59634,0.60674,0.59628,0.60674,akash-network,0.005293324342549033,0.020245501933747967,0.006719567786594549,0.020245501933747967
2023-07-28 00:00:00,0.61514,0.61514,0.61203,0.61203,akash-network,0.03152563973572131,0.01384448033754171,0.026413765345139728,0.00871872630780901
2023-07-28 04:00:00,0.6113,0.61371,0.61082,0.61371,akash-network,-0.006242481386351195,-0.0023246740579381253,-0.0019770272699050073,0.0027449634821823388
2023-07-28 08:00:00,0.61476,0.61828,0.61375,0.61771,akash-network,0.005660068706036414,0.0074465138257484575,0.004796830490160664,0.006517736390151629
2023-07-28 12:00:00,0.61788,0.6205,0.61694,0.6205,akash-network,0.005075151278547851,0.003590606197839241,0.005197556008146753,0.004516682585679499
2023-07-28 16:00:00,0.62035,0.62138,0.62035,0.62064,akash-network,0.003997539975399755,0.001418211120064461,0.005527279800304541,0.00022562449637386628
2023-07-28 20:00:00,0.62131,0.622,0.62047,0.62047,akash-network,0.0015475135004434648,0.0009977791367601352,0.00019343918755532208,-0.00027391080175298566
2023-07-29 00:00:00,0.61884,0.61884,0.61663,0.61663,akash-network,-0.003975471181857815,-0.005080385852090141,-0.006188856834335232,-0.006188856834335232
2023-07-29 04:00:00,0.61653,0.61653,0.61478,0.6149,akash-network,-0.0037327903820049135,-0.0037327903820049135,-0.003000178388985364,-0.002805572223213315
2023-07-29 08:00:00,0.61447,0.61551,0.61385,0.61385,akash-network,-0.0033412810406631133,-0.0016544207094545405,-0.0015127362633787778,-0.0017075947308505812
2023-07-29 12:00:00,0.61967,0.61967,0.61915,0.61946,akash-network,0.008462577505818247,0.006758622930578051,0.0086340311150932,0.009139040482202487
2023-07-29 16:00:00,0.62003,0.62284,0.62003,0.62284,akash-network,0.0005809543789434546,0.005115626059031264,0.0014213033998222713,0.005456365221321757
2023-07-29 20:00:00,0.6214,0.62412,0.61456,0.61516,akash-network,0.00220957050465298,0.0020551024340120794,-0.008822153766753216,-0.012330614604071477
2023-07-30 00:00:00,0.61549,0.6214,0.61549,0.6214,akash-network,-0.009510782104924287,-0.004358136255848355,0.0015132777922415297,0.01014370245139462
2023-07-30 04:00:00,0.62007,0.62007,0.61934,0.61934,akash-network,0.007441225690100639,-0.002140328290955784,0.006255178800630423,-0.0033150949468940816
2023-07-30 08:00:00,0.61879,0.61982,0.61509,0.61509,akash-network,-0.00206428306481532,-0.00040318028609664935,-0.006862143572189727,-0.006862143572189727
2023-07-30 12:00:00,0.61509,0.61619,0.61482,0.61482,akash-network,-0.005979411431988102,-0.005856538995192229,-0.00043896015217281814,-0.00043896015217281814
2023-07-30 16:00:00,0.61207,0.61207,0.60926,0.60926,akash-network,-0.004909850590970488,-0.0066862493711356,-0.009043297225204139,-0.009043297225204139
2023-07-30 20:00:00,0.61035,0.61035,0.60875,0.60962,akash-network,-0.002810136095544702,-0.002810136095544702,-0.000837081049141597,0.0005908807405705652
2023-07-31 00:00:00,0.60921,0.60921,0.60508,0.60563,akash-network,-0.0018677807815186132,-0.0018677807815186132,-0.00602874743326498,-0.00654506085758344
2023-07-31 04:00:00,0.60789,0.60824,0.60762,0.60824,akash-network,-0.0021667405328211764,-0.001592225997603447,0.004197792027500702,0.004309561943760976
2023-07-31 08:00:00,0.60819,0.60819,0.60495,0.60495,akash-network,0.0004935103390415474,-8.22043930027716e-05,-0.004394193739508334,-0.0054090490595817275
2023-07-31 12:00:00,0.60454,0.61606,0.60417,0.61606,akash-network,-0.006001414031799324,0.012940035186372656,-0.0012893627572526656,0.018365154144970752
2023-07-31 16:00:00,0.61434,0.61643,0.61121,0.61121,akash-network,0.016210672577497087,0.0006005908515402947,0.011652349504278625,-0.007872609810732789
2023-07-31 20:00:00,0.61216,0.61225,0.61155,0.61165,akash-network,-0.003548523618842947,-0.006780980808851034,0.0005562736211777164,0.0007198835097592671
2023-08-01 00:00:00,0.61347,0.61433,0.607,0.607,akash-network,0.00213996340825906,0.0033973050224582746,-0.007440111192870691,-0.007602386986021448
2023-08-01 04:00:00,0.60542,0.60574,0.60155,0.60155,akash-network,-0.013122076059138954,-0.013982712874188286,-0.008978583196046053,-0.008978583196046053
2023-08-01 08:00:00,0.59965,0.59967,0.59381,0.59381,akash-network,-0.009530573816524002,-0.010020801003730817,-0.012866760867758398,-0.012866760867758398
2023-08-01 12:00:00,0.59409,0.59409,0.57903,0.58534,akash-network,-0.009272075377303457,-0.009305117814798147,-0.024890116367187964,-0.01426382176116936
2023-08-01 16:00:00,0.58326,0.58326,0.57963,0.57963,akash-network,-0.01822956117759933,-0.01822956117759933,0.0010362157401169192,-0.009755014179792965
2023-08-01 20:00:00,0.57756,0.57958,0.56685,0.57149,akash-network,-0.009772657134039742,-0.0063093646058361985,-0.022048548211790253,-0.014043441505788068
2023-08-02 00:00:00,0.57365,0.57727,0.57365,0.57678,akash-network,-0.006769859408546242,-0.003985644777252606,0.01199611890270802,0.009256504925720277
2023-08-02 04:00:00,0.57967,0.58005,0.5793,0.5793,akash-network,0.01049420378279442,0.004815770783169082,0.009849211191493179,0.004369083532716145
2023-08-02 08:00:00,0.57835,0.57835,0.57631,0.57743,akash-network,-0.002277157693170273,-0.002930781829152518,-0.005161401691696987,-0.003228033833937549
2023-08-02 12:00:00,0.57658,0.58766,0.57658,0.58766,akash-network,-0.003060430535143155,0.01609751880349264,0.00046849785705616043,0.01771643316072935
2023-08-02 16:00:00,0.58934,0.58989,0.58934,0.58974,akash-network,0.022130493600194256,0.0037947112275806827,0.022130493600194256,0.003539461593438542
2023-08-02 20:00:00,0.58893,0.58909,0.58472,0.58909,akash-network,-0.0006956934876303222,-0.0013561850514502982,-0.007839277836223513,-0.0011021806219690955
2023-08-03 00:00:00,0.59689,0.59854,0.5967,0.59854,akash-network,0.013516037559642147,0.016041691422363336,0.02048843891093166,0.016041691422363336
2023-08-03 04:00:00,0.59464,0.59464,0.58914,0.59227,akash-network,-0.0037695387759890675,-0.006515855247769542,-0.012669683257918618,-0.010475490359875717
2023-08-03 08:00:00,0.59169,0.59365,0.59125,0.59365,akash-network,-0.0049609847975243815,-0.0016648728642538746,0.003581491665818115,0.0023300184037686744
2023-08-03 12:00:00,0.59165,0.59165,0.5894,0.59062,akash-network,-6.760296777030828e-05,-0.0033689884612144727,-0.003128964059196604,-0.005104017518740012
2023-08-03 16:00:00,0.5903,0.59144,0.582,0.582,akash-network,-0.0022817544156172875,-0.00035493957576282487,-0.012555140821174149,-0.014594832548847081
2023-08-03 20:00:00,0.58141,0.583,0.58141,0.58201,akash-network,-0.015060138912417531,-0.014270255647233832,-0.0010137457044673281,1.7182130584325606e-05
2023-08-04 00:00:00,0.58328,0.58328,0.58043,0.58043,akash-network,0.00321631894876262,0.00048027444253873064,-0.0016855575239503873,-0.002714729987457254
2023-08-04 04:00:00,0.57945,0.57988,0.57927,0.57987,akash-network,-0.006566314634480874,-0.005829104375257299,-0.0019985183398515405,-0.0009648019571697475
2023-08-04 08:00:00,0.57976,0.58425,0.57954,0.58425,akash-network,0.0005349900767970261,0.007536041939711913,0.00046610388937828873,0.007553417145222285
2023-08-04 12:00:00,0.58327,0.5852,0.58327,0.58473,akash-network,0.006054229336276862,0.001626016260162677,0.0064361390067984026,0.0008215661103978533
2023-08-04 16:00:00,0.58412,0.58568,0.58412,0.58568,akash-network,0.0014573010784029172,0.0008202323991797211,0.0014573010784029172,0.0016246814769209639
2023-08-04 20:00:00,0.58668,0.5887,0.58668,0.58686,akash-network,0.004382661097034779,0.005156399398989153,0.004382661097034779,0.0020147520830489096
2023-08-05 00:00:00,0.58568,0.58639,0.58532,0.58536,akash-network,-0.0017045067157565041,-0.003923900118906087,-0.002318129133428881,-0.0025559758715878456
2023-08-05 04:00:00,0.58582,0.58582,0.58444,0.58573,akash-network,0.0002390383827346465,-0.0009720493187127532,-0.001503451103669784,0.0006320896542297838
2023-08-05 08:00:00,0.58477,0.58491,0.58474,0.58474,akash-network,-0.0017923594278105304,-0.0015533781707691707,0.0005133118883033916,-0.0016901985556484478
2023-08-05 12:00:00,0.58439,0.58452,0.58413,0.58452,akash-network,-0.000649828137558428,-0.0006667692465507358,-0.0010431986865957477,-0.0003762355918870419
2023-08-05 16:00:00,0.58363,0.58482,0.58151,0.58482,akash-network,-0.0013005013775047036,0.0005132416341613322,-0.0044853029291426205,0.0005132416341613322
2023-08-05 20:00:00,0.583,0.583,0.58216,0.58298,akash-network,-0.0010794510220516473,-0.0031120686707021283,0.0011177795738681606,-0.00314626722752287
2023-08-06 00:00:00,0.58444,0.58444,0.58061,0.58061,akash-network,0.0024699828473413454,0.0024699828473413454,-0.0026624982822592846,-0.004065319564993786
2023-08-06 04:00:00,0.57981,0.58008,0.57897,0.57996,akash-network,-0.007922113476147907,-0.00746013277667501,-0.002824615490604643,-0.001119512237129805
2023-08-06 08:00:00,0.57873,0.58055,0.57873,0.58055,akash-network,-0.0018626791535159004,0.0008102330713004591,-0.00041452925022023024,0.0010173115387268616
2023-08-06 12:00:00,0.5821,0.58364,0.5821,0.58354,akash-network,0.005823095398544975,0.005322538971664903,0.005823095398544975,0.005150288519507162
2023-08-06 16:00:00,0.58065,0.58065,0.57643,0.57643,akash-network,-0.0024909809311114417,-0.005123021040367437,-0.009740594399587632,-0.012184254721184451
2023-08-06 20:00:00,0.57799,0.58176,0.57349,0.58176,akash-network,-0.004581072935503361,0.0019116507362439972,-0.005100359106916641,0.009246569401315075
2023-08-07 00:00:00,0.58226,0.5844,0.58226,0.58294,akash-network,0.007387671066973578,0.004537953795379579,0.015292332909030648,0.002028327832783283
2023-08-07 04:00:00,0.58104,0.58914,0.58104,0.58914,akash-network,-0.0020952838937930984,0.008110882956878784,-0.0020952838937930984,0.010635742958108763
2023-08-07 08:00:00,0.59242,0.59537,0.59089,0.59537,akash-network,0.01958557070081235,0.010574736055945833,0.01695236128321631,0.010574736055945833
2023-08-07 12:00:00,0.60102,0.6103,0.60102,0.60982,akash-network,0.0145167279970293,0.025076842971597513,0.01714363079422565,0.024270621630246847
2023-08-07 16:00:00,0.61073,0.61073,0.59415,0.59415,akash-network,0.016155868357126124,0.0007045715222022686,-0.011430568034341726,-0.02569610704798153
2023-08-07 20:00:00,0.59594,0.59755,0.59372,0.59755,akash-network,-0.02421692073420323,-0.021580731256037766,-0.0007237229655809863,0.005722460658083017
2023-08-08 00:00:00,0.59382,0.59927,0.59382,0.59927,akash-network,-0.003557405107896816,0.002878420215881361,0.0001684295627568666,0.002878420215881361
2023-08-08 04:00:00,0.60011,0.62689,0.60011,0.62689,akash-network,0.010592435418140145,0.04608940878068313,0.010592435418140145,0.04608940878068313
2023-08-08 08:00:00,0.63232,0.69033,0.63232,0.69033,akash-network,0.05367349319291459,0.10119797731659474,0.05367349319291459,0.10119797731659474
2023-08-08 12:00:00,0.6848,0.6848,0.68396,0.68429,akash-network,0.082995951417004,-0.008010661567656063,0.08166751012145745,-0.00874943867425726
2023-08-08 16:00:00,0.68642,0.68642,0.67518,0.67555,akash-network,0.002365654205607637,0.002365654205607637,-0.012837008012164475,-0.012772362594806297
2023-08-08 20:00:00,0.67713,0.70585,0.67364,0.70585,akash-network,-0.013533987937414449,0.028306284781911772,-0.002280873248615145,0.04485234253571169
2023-08-09 00:00:00,0.7092,0.74863,0.7092,0.74502,akash-network,0.04736165876567289,0.06060777785648508,0.05278783920194763,0.05549337677976918
2023-08-09 04:00:00,0.7462,0.74789,0.74379,0.74789,akash-network,0.05217146080090229,-0.000988472276024166,0.048773265651438136,0.0038522455773000175
2023-08-09 08:00:00,0.74955,0.78994,0.74955,0.78994,akash-network,0.004489413025998479,0.05622484589979804,0.007744121324567477,0.05622484589979804
2023-08-09 12:00:00,0.79801,0.81657,0.79801,0.81657,akash-network,0.06465212460809822,0.033711421120591556,0.06465212460809822,0.033711421120591556
2023-08-09 16:00:00,0.80484,0.80567,0.79384,0.79384,akash-network,0.00855878999010029,-0.013348518804266685,-0.005225498427337993,-0.02783594792853039
2023-08-09 20:00:00,0.77773,0.77773,0.75182,0.75182,akash-network,-0.033683713533124604,-0.03467921109138972,-0.0529325808727199,-0.0529325808727199
2023-08-10 00:00:00,0.74506,0.7575,0.74506,0.7575,akash-network,-0.04200686613606275,-0.026011597855296942,-0.008991513926205896,0.007554999866989265
2023-08-10 04:00:00,0.7653,0.90995,0.7653,0.90995,akash-network,0.027165597401551667,0.20125412541254128,0.027165597401551667,0.20125412541254128
2023-08-10 08:00:00,0.91932,0.94401,0.90329,0.90329,akash-network,0.20125441003528044,0.03743062805648667,0.18030837580033987,-0.007319083466124532
2023-08-10 12:00:00,0.90005,0.92441,0.89344,0.92441,akash-network,-0.020961145194274056,-0.020762491922755144,-0.01090458213862655,0.023381195407897737
2023-08-10 16:00:00,0.91861,0.91861,0.89765,0.90695,akash-network,0.020621076606855304,-0.006274272238508849,0.004712123925501466,-0.018887722980062915
2023-08-10 20:00:00,0.91115,0.95381,0.91115,0.95381,akash-network,-0.008120965371594013,0.03831876421985392,0.01503926920291887,0.05166767738023048
2023-08-11 00:00:00,0.94648,0.96426,0.94648,0.96426,akash-network,0.03877517423036814,0.0109560604313228,0.03877517423036814,0.0109560604313228
2023-08-11 04:00:00,0.96418,1.04814,0.96418,1.04814,akash-network,0.01870087059420178,0.08698898637297003,0.01870087059420178,0.08698898637297003
