crip_id,timestamp,price,market_cap,total_volume,price_percent_increment,market_cap_percent_increment,total_volume_percent_increment
apecoin,2023-05-08 00:00:00,3.56868,1312469500.0,52881628.0,-0.003612890256364465,-0.0046021440723419405,-0.24831262181850433
apecoin,2023-05-09 00:00:00,3.3721,1241296000.0,112123096.0,-0.05508479325689053,-0.05422868874286224,1.1202655863771818
apecoin,2023-05-10 00:00:00,3.33803,1230071300.0,58213196.0,-0.010103496337593887,-0.009042726311854654,-0.4808099483803051
apecoin,2023-05-11 00:00:00,3.34656,1233593700.0,111650830.0,0.0025553994421860793,0.002863573843239875,0.9179642705066391
apecoin,2023-05-12 00:00:00,3.22547,1188118800.0,107483100.0,-0.036183424172882006,-0.036863758302267624,-0.03732824914960331
apecoin,2023-05-13 00:00:00,3.31394,1216976400.0,82754420.0,0.027428560798891333,0.02428848024288488,-0.23007040176548688
apecoin,2023-05-14 00:00:00,3.25392,1202504200.0,54897668.0,-0.018111371962075462,-0.011891931511572418,-0.3366195062451045
apecoin,2023-05-15 00:00:00,3.30298,1218535600.0,58686652.0,0.015077199193588076,0.013331679007857034,0.0690190337411054
apecoin,2023-05-16 00:00:00,3.37512,1243219600.0,69672776.0,0.021840883081338802,0.02025710204937803,0.18719970599106595
apecoin,2023-05-17 00:00:00,3.42548,1263204500.0,62556844.0,0.014920950958780654,0.016075116576347304,-0.10213360811115091
apecoin,2023-05-18 00:00:00,3.41957,1260984300.0,77299870.0,-0.0017253056505948106,-0.0017575934854570097,0.23567406949110148
apecoin,2023-05-19 00:00:00,3.39355,1254051300.0,63729410.0,-0.007609143839722665,-0.00549808590003853,-0.17555605203475766
apecoin,2023-05-20 00:00:00,3.42766,1264859500.0,49338084.0,0.010051421078221878,0.008618626686164976,-0.22581922537804755
apecoin,2023-05-21 00:00:00,3.44444,1269807700.0,31133846.0,0.0048954680452555355,0.0039120550543361166,-0.368969293578567
apecoin,2023-05-22 00:00:00,3.46894,1280253400.0,54356188.0,0.007112912403757887,0.008226206220044219,0.7458873535894024
apecoin,2023-05-23 00:00:00,3.43313,1265003300.0,44440052.0,-0.010323038161513365,-0.011911782464315235,-0.18242883404553678
apecoin,2023-05-24 00:00:00,3.50062,1289550700.0,43390564.0,0.01965844579144993,0.019405008666775858,-0.02361581395089274
apecoin,2023-05-25 00:00:00,3.33465,1230928800.0,73290140.0,-0.047411601373471,-0.04545916651435267,0.6890801419405381
apecoin,2023-05-26 00:00:00,3.23866,1193026600.0,57164556.0,-0.028785629676277846,-0.030791545376142038,-0.22002392136240978
apecoin,2023-05-27 00:00:00,3.23147,1191046500.0,50592436.0,-0.002220053972939451,-0.0016597282910539857,-0.11496844303312703
apecoin,2023-05-28 00:00:00,3.24016,1195296900.0,45631630.0,0.002689178609116105,0.003568626413830156,-0.09805430203044585
apecoin,2023-05-29 00:00:00,3.30651,1218855400.0,52493610.0,0.0204773838328971,0.019709329121492702,0.15037770949668028
apecoin,2023-05-30 00:00:00,3.19808,1179922700.0,47818490.0,-0.032792884340286266,-0.03194201707602062,-0.08906074472683434
apecoin,2023-05-31 00:00:00,3.19185,1178225300.0,41974636.0,-0.0019480438262957644,-0.0014385688147198206,-0.12220908690341326
apecoin,2023-06-01 00:00:00,3.15246,1160860200.0,61651530.0,-0.012340805488979756,-0.01473835267329604,0.4687805750120144
apecoin,2023-06-02 00:00:00,3.07289,1133011200.0,51033450.0,-0.025240605749160983,-0.02398996881795068,-0.172227355914768
apecoin,2023-06-03 00:00:00,3.13961,1157706200.0,60368756.0,0.02171245960642909,0.021795901046697486,0.18292523825059837
apecoin,2023-06-04 00:00:00,3.12047,1149576700.0,33884456.0,-0.0060962985848559414,-0.007022075203536149,-0.4387087254208121
apecoin,2023-06-05 00:00:00,3.31819,1223183500.0,73981910.0,0.0633622499174804,0.06402948146043674,1.1833583516878652
apecoin,2023-06-06 00:00:00,2.84606,1050671100.0,178036080.0,-0.14228540258393885,-0.1410355846036183,1.4064812600810117
apecoin,2023-06-07 00:00:00,3.12721,1153609700.0,189183790.0,0.09878568969030854,0.0979741424314422,0.06261489244202645
apecoin,2023-06-08 00:00:00,2.8977,1067591700.0,111914560.0,-0.07339129767428476,-0.0745642135290645,-0.40843472900083033
apecoin,2023-06-09 00:00:00,2.91604,1074744800.0,69467890.0,0.006329157607757985,0.006700220692985814,-0.37927745951911884
